Origin,Dest,total_flights,delay_rate,avg_delay,avg_weather_delay
AUS,MAF,937,0.24226254002134473,16.95410885805763,3.6776947705442904
AUS,MCI,822,0.22871046228710462,10.102189781021897,0.31630170316301703
AUS,MCO,2723,0.23687109805361733,13.087036356959237,0.5479250826294528
AUS,MDW,1469,0.2205582028590878,10.640571817562968,0.16950306330837303
AUS,MEM,7,0.2857142857142857,26.571428571428573,2.2857142857142856
AUS,MFE,694,0.2838616714697406,25.422190201729105,5.8314121037463975
AUS,MIA,1800,0.21722222222222223,21.483333333333334,2.1911111111111112
AUS,MSN,2,0.0,-5.5,0.0
AUS,MSP,1397,0.20973514674302077,13.970651395848247,0.8346456692913385
AUS,MSY,1533,0.23809523809523808,11.80365296803653,0.2628832354859752
AUS,MTJ,4,0.0,-5.25,0.0
AUS,OAK,339,0.415929203539823,21.262536873156343,0.0
AUS,OKC,383,0.21671018276762402,10.56135770234987,2.6527415143603132
AUS,OMA,67,0.34328358208955223,12.417910447761194,2.6865671641791047
AUS,ONT,370,0.40540540540540543,18.318918918918918,0.2
AUS,ORD,2975,0.17411764705882352,12.105210084033613,0.5015126050420168
AUS,PDX,355,0.3352112676056338,16.169014084507044,0.18873239436619718
AUS,PHL,966,0.19668737060041408,31.507246376811594,1.1521739130434783
AUS,PHX,3455,0.21968162083936324,17.386107091172214,0.6442836468885673
AUS,PIT,370,0.2945945945945946,15.275675675675675,0.5135135135135135
